id,file_path,file_size,line_count,extension,language
46106,Go/046106.go,1461,99,go,Go
46107,Go/046107.go,1945,122,go,Go
46108,Go/046108.go,888,54,go,Go
46109,Go/046109.go,1073,61,go,Go
46110,Go/046110.go,1158,72,go,Go
46111,Go/046111.go,9456,634,go,Go
46112,Go/046112.go,5258,249,go,Go
46113,Go/046113.go,4371,319,go,Go
46114,Go/046114.go,308,19,go,Go
46115,Go/046115.go,2233,184,go,Go
46116,Go/046116.go,872,59,go,Go
46117,Go/046117.go,1010,69,go,Go
46118,Go/046118.go,439,34,go,Go
46119,Go/046119.go,410,23,go,Go
46120,Go/046120.go,386,22,go,Go
46121,Go/046121.go,9457,634,go,Go
46122,Go/046122.go,617,45,go,Go
46123,Go/046123.go,772,54,go,Go
46124,Go/046124.go,1747,121,go,Go
46125,Go/046125.go,1080,72,go,Go
46126,Go/046126.go,4400,280,go,Go
46127,Go/046127.go,881,58,go,Go
46128,Go/046128.go,1437,96,go,Go
46129,Go/046129.go,2311,121,go,Go
46130,Go/046130.go,730,50,go,Go
46131,Go/046131.go,1808,107,go,Go
46132,Go/046132.go,490,30,go,Go
46133,Go/046133.go,380,26,go,Go
46134,Go/046134.go,487,28,go,Go
46135,Go/046135.go,348,27,go,Go
46136,Go/046136.go,2815,212,go,Go
46137,Go/046137.go,2768,205,go,Go
46138,Go/046138.go,1837,114,go,Go
46139,Go/046139.go,1135,79,go,Go
46140,Go/046140.go,174,10,go,Go
46141,Go/046141.go,310,13,go,Go
46142,Go/046142.go,270,11,go,Go
46143,Go/046143.go,557,37,go,Go
46144,Go/046144.go,1765,111,go,Go
46145,GAS/046145.s,385,16,s,GAS
46146,Go/046146.go,655,38,go,Go
46147,Go/046147.go,618,29,go,Go
46148,Go/046148.go,1818,113,go,Go
46149,Go/046149.go,4211,220,go,Go
46150,Go/046150.go,3637,168,go,Go
46151,Go/046151.go,492,17,go,Go
46152,Go/046152.go,384,17,go,Go
46153,Go/046153.go,304,11,go,Go
46154,Go/046154.go,267,11,go,Go
46155,Go/046155.go,306,12,go,Go
46156,Go/046156.go,304,18,go,Go
46157,Go/046157.go,243,14,go,Go
46158,Go/046158.go,467,15,go,Go
46159,Go/046159.go,301,14,go,Go
46160,Go/046160.go,280,14,go,Go
46161,Go/046161.go,305,14,go,Go
46162,Go/046162.go,360,12,go,Go
46163,Go/046163.go,262,13,go,Go
46164,Go/046164.go,299,10,go,Go
46165,Go/046165.go,329,14,go,Go
46166,Go/046166.go,502,20,go,Go
46167,Go/046167.go,318,13,go,Go
46168,Go/046168.go,313,10,go,Go
46169,Go/046169.go,361,10,go,Go
46170,Go/046170.go,3019,94,go,Go
46171,Go/046171.go,3680,135,go,Go
46172,Go/046172.go,2619,98,go,Go
46173,Go/046173.go,187,7,go,Go
46174,Go/046174.go,187,7,go,Go
46175,Go/046175.go,559,29,go,Go
46176,Go/046176.go,187,7,go,Go
46177,Go/046177.go,597,31,go,Go
46178,Go/046178.go,2801,108,go,Go
46179,Go/046179.go,1965,112,go,Go
46180,Go/046180.go,8649,413,go,Go
46181,Go/046181.go,187,7,go,Go
46182,Go/046182.go,1494,65,go,Go
46183,Go/046183.go,1990,100,go,Go
46184,Go/046184.go,437,12,go,Go
46185,Go/046185.go,1850,126,go,Go
46186,Go/046186.go,3341,203,go,Go
46187,Go/046187.go,1390,86,go,Go
46188,Go/046188.go,1580,72,go,Go
46189,Go/046189.go,1142,67,go,Go
46190,Go/046190.go,1318,69,go,Go
46191,Go/046191.go,618,32,go,Go
46192,Go/046192.go,187,7,go,Go
46193,Go/046193.go,301,10,go,Go
46194,Go/046194.go,901,52,go,Go
46195,Go/046195.go,801,46,go,Go
46196,Go/046196.go,187,7,go,Go
46197,Go/046197.go,5854,230,go,Go
46198,Go/046198.go,1712,83,go,Go
46199,Go/046199.go,319,16,go,Go
46200,Go/046200.go,1586,81,go,Go
46201,Go/046201.go,1561,67,go,Go
46202,Go/046202.go,692,46,go,Go
46203,Go/046203.go,556,32,go,Go
46204,Go/046204.go,401,20,go,Go
46205,Go/046205.go,593,27,go,Go
46206,Go/046206.go,363,19,go,Go
46207,Go/046207.go,1981,149,go,Go
46208,Go/046208.go,471,20,go,Go
46209,Go/046209.go,562,34,go,Go
46210,Go/046210.go,290,18,go,Go
46211,Go/046211.go,406,26,go,Go
46212,Go/046212.go,302,13,go,Go
46213,Go/046213.go,191,7,go,Go
46214,Go/046214.go,339,20,go,Go
46215,Go/046215.go,347,22,go,Go
46216,Go/046216.go,686,32,go,Go
46217,Go/046217.go,1071,55,go,Go
46218,Go/046218.go,373,20,go,Go
46219,Go/046219.go,336,19,go,Go
46220,Go/046220.go,187,7,go,Go
46221,Go/046221.go,832,34,go,Go
46222,Go/046222.go,452,23,go,Go
46223,Go/046223.go,299,19,go,Go
46224,Go/046224.go,395,23,go,Go
46225,Go/046225.go,317,19,go,Go
46226,Go/046226.go,934,37,go,Go
46227,Go/046227.go,398,19,go,Go
46228,Go/046228.go,888,52,go,Go
46229,Go/046229.go,1673,68,go,Go
46230,Go/046230.go,350,23,go,Go
46231,Go/046231.go,1008,40,go,Go
46232,Go/046232.go,358,23,go,Go
46233,Go/046233.go,187,7,go,Go
46234,Go/046234.go,370,28,go,Go
46235,Go/046235.go,338,22,go,Go
46236,Go/046236.go,444,23,go,Go
46237,Go/046237.go,802,56,go,Go
46238,Go/046238.go,186,6,go,Go
46239,Go/046239.go,191,7,go,Go
46240,Go/046240.go,1474,74,go,Go
46241,Go/046241.go,372,21,go,Go
46242,Go/046242.go,296,15,go,Go
46243,Go/046243.go,363,20,go,Go
46244,Go/046244.go,486,33,go,Go
46245,Go/046245.go,520,36,go,Go
46246,Go/046246.go,687,47,go,Go
46247,Go/046247.go,530,29,go,Go
46248,Go/046248.go,272,18,go,Go
46249,Go/046249.go,201,9,go,Go
46250,Go/046250.go,616,39,go,Go
46251,Go/046251.go,574,35,go,Go
46252,Go/046252.go,481,26,go,Go
46253,Go/046253.go,1320,76,go,Go
46254,Go/046254.go,427,30,go,Go
46255,Go/046255.go,493,33,go,Go
46256,Go/046256.go,398,27,go,Go
46257,Go/046257.go,187,7,go,Go
46258,Go/046258.go,191,7,go,Go
46259,Go/046259.go,365,25,go,Go
46260,Go/046260.go,187,7,go,Go
46261,Go/046261.go,187,7,go,Go
46262,Go/046262.go,9963,269,go,Go
46263,Go/046263.go,372,22,go,Go
46264,Go/046264.go,610,37,go,Go
46265,Go/046265.go,551,34,go,Go
46266,Go/046266.go,337,19,go,Go
46267,Go/046267.go,266,15,go,Go
46268,Go/046268.go,187,7,go,Go
46269,Go/046269.go,187,7,go,Go
46270,Go/046270.go,648,38,go,Go
46271,Go/046271.go,581,33,go,Go
46272,Go/046272.go,187,7,go,Go
46273,Go/046273.go,187,7,go,Go
46274,Go/046274.go,360,26,go,Go
46275,Go/046275.go,916,54,go,Go
46276,Go/046276.go,393,21,go,Go
46277,Go/046277.go,187,7,go,Go
46278,Go/046278.go,187,7,go,Go
46279,Go/046279.go,295,21,go,Go
46280,Go/046280.go,790,60,go,Go
46281,Go/046281.go,475,28,go,Go
46282,Go/046282.go,414,25,go,Go
46283,Go/046283.go,396,24,go,Go
46284,Go/046284.go,291,16,go,Go
46285,Go/046285.go,446,29,go,Go
46286,Go/046286.go,510,31,go,Go
46287,Go/046287.go,1481,81,go,Go
46288,Go/046288.go,342,18,go,Go
46289,Go/046289.go,187,7,go,Go
46290,Go/046290.go,467,31,go,Go
46291,Go/046291.go,194,7,go,Go
46292,Go/046292.go,187,7,go,Go
46293,Go/046293.go,354,27,go,Go
46294,Go/046294.go,187,7,go,Go
46295,Go/046295.go,191,7,go,Go
46296,Go/046296.go,542,30,go,Go
46297,Go/046297.go,351,25,go,Go
46298,Go/046298.go,392,27,go,Go
46299,Go/046299.go,387,22,go,Go
46300,Go/046300.go,187,7,go,Go
46301,Go/046301.go,423,26,go,Go
46302,Go/046302.go,187,7,go,Go
46303,Go/046303.go,191,7,go,Go
46304,Go/046304.go,337,23,go,Go
46305,Go/046305.go,384,22,go,Go
46306,Go/046306.go,211,11,go,Go
46307,Go/046307.go,191,7,go,Go
46308,Go/046308.go,492,28,go,Go
46309,Go/046309.go,187,7,go,Go
46310,Go/046310.go,256,14,go,Go
46311,Go/046311.go,191,7,go,Go
46312,Go/046312.go,1299,64,go,Go
46313,Go/046313.go,2287,105,go,Go
46314,Go/046314.go,390,29,go,Go
46315,Go/046315.go,187,7,go,Go
46316,Go/046316.go,187,7,go,Go
46317,Go/046317.go,241,11,go,Go
46318,Go/046318.go,2063,101,go,Go
46319,Go/046319.go,599,35,go,Go
46320,Go/046320.go,244,13,go,Go
46321,Go/046321.go,822,45,go,Go
46322,Go/046322.go,354,15,go,Go
46323,Go/046323.go,1584,146,go,Go
46324,Go/046324.go,921,58,go,Go
46325,Go/046325.go,689,33,go,Go
46326,Go/046326.go,191,7,go,Go
46327,Go/046327.go,187,7,go,Go
46328,Go/046328.go,187,7,go,Go
46329,Go/046329.go,191,7,go,Go
46330,Go/046330.go,191,7,go,Go
46331,Go/046331.go,191,7,go,Go
46332,Go/046332.go,191,7,go,Go
46333,Go/046333.go,187,7,go,Go
46334,Go/046334.go,1013,63,go,Go
46335,Go/046335.go,1682,75,go,Go
46336,Go/046336.go,916,51,go,Go
46337,Go/046337.go,917,50,go,Go
46338,Go/046338.go,415,23,go,Go
46339,Go/046339.go,191,7,go,Go
46340,Go/046340.go,569,35,go,Go
46341,Go/046341.go,187,7,go,Go
46342,Go/046342.go,191,7,go,Go
46343,Go/046343.go,702,31,go,Go
46344,Go/046344.go,663,28,go,Go
46345,Go/046345.go,298,22,go,Go
46346,Go/046346.go,267,16,go,Go
46347,Go/046347.go,187,7,go,Go
46348,Go/046348.go,1108,65,go,Go
46349,Go/046349.go,498,31,go,Go
46350,Go/046350.go,187,7,go,Go
46351,Go/046351.go,191,7,go,Go
46352,Go/046352.go,546,30,go,Go
46353,Go/046353.go,543,42,go,Go
46354,Go/046354.go,730,62,go,Go
46355,Go/046355.go,585,32,go,Go
46356,Go/046356.go,308,15,go,Go
46357,Go/046357.go,194,7,go,Go
46358,Go/046358.go,213,9,go,Go
46359,Go/046359.go,2477,103,go,Go
46360,Go/046360.go,15630,608,go,Go
46361,Go/046361.go,187,7,go,Go
46362,Go/046362.go,187,7,go,Go
46363,Go/046363.go,916,50,go,Go
46364,Go/046364.go,885,39,go,Go
46365,Go/046365.go,187,7,go,Go
46366,Go/046366.go,6055,260,go,Go
46367,Go/046367.go,187,7,go,Go
46368,Go/046368.go,4553,196,go,Go
46369,Go/046369.go,979,50,go,Go
46370,Go/046370.go,194,7,go,Go
46371,Go/046371.go,187,7,go,Go
46372,Go/046372.go,191,7,go,Go
46373,Go/046373.go,3085,134,go,Go
46374,Go/046374.go,2247,95,go,Go
46375,Go/046375.go,7260,286,go,Go
46376,Go/046376.go,187,7,go,Go
46377,Go/046377.go,739,36,go,Go
46378,Go/046378.go,187,7,go,Go
46379,Go/046379.go,411,19,go,Go
46380,Go/046380.go,187,7,go,Go
46381,Go/046381.go,187,7,go,Go
46382,Go/046382.go,5835,280,go,Go
46383,Go/046383.go,187,7,go,Go
46384,Go/046384.go,2812,123,go,Go
46385,Go/046385.go,855,50,go,Go
46386,Go/046386.go,187,7,go,Go
46387,Go/046387.go,7981,318,go,Go
46388,Go/046388.go,825,42,go,Go
46389,Go/046389.go,1019,56,go,Go
46390,Go/046390.go,833,46,go,Go
46391,Go/046391.go,1591,88,go,Go
46392,Go/046392.go,187,7,go,Go
46393,Go/046393.go,783,49,go,Go
46394,Go/046394.go,187,7,go,Go
46395,Go/046395.go,842,43,go,Go
46396,Go/046396.go,923,50,go,Go
46397,Go/046397.go,1087,43,go,Go
46398,Go/046398.go,3312,138,go,Go
46399,Go/046399.go,648,33,go,Go
46400,Go/046400.go,709,35,go,Go
46401,Go/046401.go,837,48,go,Go
46402,Go/046402.go,813,46,go,Go
46403,Go/046403.go,559,28,go,Go
46404,Go/046404.go,495,30,go,Go
46405,Go/046405.go,581,37,go,Go
46406,Go/046406.go,187,7,go,Go
46407,Go/046407.go,1486,75,go,Go
46408,Go/046408.go,2190,72,go,Go
46409,Go/046409.go,998,25,go,Go
46410,Go/046410.go,2830,110,go,Go
46411,Go/046411.go,879,29,go,Go
46412,Go/046412.go,204,9,go,Go
46413,Go/046413.go,709,41,go,Go
46414,Go/046414.go,5606,232,go,Go
46415,Go/046415.go,3146,189,go,Go
46416,Go/046416.go,238,10,go,Go
46417,Go/046417.go,268,14,go,Go
46418,Go/046418.go,268,14,go,Go
46419,Go/046419.go,230,15,go,Go
46420,Go/046420.go,279,12,go,Go
46421,Go/046421.go,516,26,go,Go
46422,Go/046422.go,412,27,go,Go
46423,Go/046423.go,234,12,go,Go
46424,Go/046424.go,799,56,go,Go
46425,Go/046425.go,342,16,go,Go
46426,Go/046426.go,206,7,go,Go
46427,Go/046427.go,242,13,go,Go
46428,Go/046428.go,50,5,go,Go
46429,Go/046429.go,91,10,go,Go
46430,Go/046430.go,298,19,go,Go
46431,Go/046431.go,218,11,go,Go
46432,Go/046432.go,281,17,go,Go
46433,Go/046433.go,380,21,go,Go
46434,Go/046434.go,436,29,go,Go
46435,Go/046435.go,279,17,go,Go
46436,Go/046436.go,429,26,go,Go
46437,Go/046437.go,373,20,go,Go
46438,Go/046438.go,211,8,go,Go
46439,Go/046439.go,204,9,go,Go
46440,Go/046440.go,444,19,go,Go
46441,Go/046441.go,277,11,go,Go
46442,Go/046442.go,1031,37,go,Go
46443,Go/046443.go,395,18,go,Go
46444,Go/046444.go,223,11,go,Go
46445,Go/046445.go,215,11,go,Go
46446,Go/046446.go,206,9,go,Go
46447,Go/046447.go,276,15,go,Go
46448,Go/046448.go,551,32,go,Go
46449,Go/046449.go,284,12,go,Go
46450,Go/046450.go,508,25,go,Go
46451,Go/046451.go,226,11,go,Go
46452,Go/046452.go,280,16,go,Go
46453,Go/046453.go,237,11,go,Go
46454,Go/046454.go,221,11,go,Go
46455,Go/046455.go,383,22,go,Go
46456,Go/046456.go,397,23,go,Go
46457,Go/046457.go,861,51,go,Go
46458,Go/046458.go,1021,58,go,Go
46459,Go/046459.go,307,12,go,Go
46460,Go/046460.go,1383,51,go,Go
46461,Go/046461.go,871,55,go,Go
46462,Go/046462.go,617,33,go,Go
46463,Go/046463.go,229,13,go,Go
46464,Go/046464.go,312,17,go,Go
46465,Go/046465.go,312,17,go,Go
46466,Go/046466.go,342,21,go,Go
46467,Go/046467.go,429,20,go,Go
46468,Go/046468.go,213,9,go,Go
46469,Go/046469.go,365,26,go,Go
46470,Go/046470.go,219,11,go,Go
46471,Go/046471.go,191,8,go,Go
46472,Go/046472.go,216,11,go,Go
46473,Go/046473.go,317,12,go,Go
46474,Go/046474.go,199,9,go,Go
46475,Go/046475.go,236,13,go,Go
46476,Go/046476.go,252,15,go,Go
46477,Go/046477.go,226,12,go,Go
46478,Go/046478.go,220,11,go,Go
46479,Go/046479.go,220,11,go,Go
46480,Go/046480.go,306,15,go,Go
46481,Go/046481.go,280,15,go,Go
46482,Go/046482.go,266,15,go,Go
46483,Go/046483.go,495,26,go,Go
46484,Go/046484.go,281,18,go,Go
46485,Go/046485.go,379,16,go,Go
46486,Go/046486.go,224,11,go,Go
46487,Go/046487.go,241,13,go,Go
46488,Go/046488.go,235,13,go,Go
46489,Go/046489.go,159,12,go,Go
46490,Go/046490.go,935,43,go,Go
46491,Go/046491.go,224,11,go,Go
46492,Go/046492.go,338,16,go,Go
46493,Go/046493.go,559,23,go,Go
46494,Go/046494.go,419,30,go,Go
46495,Go/046495.go,408,18,go,Go
46496,Go/046496.go,4475,239,go,Go
46497,Go/046497.go,82,9,go,Go
46498,Go/046498.go,1251,75,go,Go
46499,Go/046499.go,248,16,go,Go
46500,Go/046500.go,196,16,go,Go
46501,Go/046501.go,362,20,go,Go
46502,Go/046502.go,1827,86,go,Go
46503,Go/046503.go,268,13,go,Go
46504,Go/046504.go,398,23,go,Go
46505,Go/046505.go,236,11,go,Go
46506,Go/046506.go,239,11,go,Go
46507,Go/046507.go,369,22,go,Go
46508,Go/046508.go,418,22,go,Go
46509,Go/046509.go,216,11,go,Go
46510,Go/046510.go,487,20,go,Go
46511,Go/046511.go,262,16,go,Go
46512,Go/046512.go,792,37,go,Go
46513,Go/046513.go,331,14,go,Go
46514,Go/046514.go,318,14,go,Go
46515,Go/046515.go,201,9,go,Go
46516,Go/046516.go,397,24,go,Go
46517,Go/046517.go,355,24,go,Go
46518,Go/046518.go,281,14,go,Go
46519,Go/046519.go,232,13,go,Go
46520,Go/046520.go,318,17,go,Go
46521,Go/046521.go,114,11,go,Go
46522,Go/046522.go,196,8,go,Go
46523,Go/046523.go,225,13,go,Go
46524,Go/046524.go,210,11,go,Go
46525,Go/046525.go,1124,53,go,Go
46526,Go/046526.go,1447,52,go,Go
46527,Go/046527.go,8142,298,go,Go
46528,Go/046528.go,7605,315,go,Go
46529,Go/046529.go,397,15,go,Go
46530,Go/046530.go,661,28,go,Go
46531,Go/046531.go,2584,108,go,Go
46532,Go/046532.go,3682,156,go,Go
46533,Go/046533.go,191,7,go,Go
46534,Go/046534.go,187,7,go,Go
46535,Go/046535.go,306,16,go,Go
46536,Go/046536.go,218,9,go,Go
46537,Go/046537.go,1414,84,go,Go
46538,Go/046538.go,568,40,go,Go
46539,Go/046539.go,1243,69,go,Go
46540,Go/046540.go,339,20,go,Go
46541,Go/046541.go,191,7,go,Go
46542,Go/046542.go,191,7,go,Go
46543,Go/046543.go,260,15,go,Go
46544,Go/046544.go,234,11,go,Go
46545,Go/046545.go,191,7,go,Go
46546,Go/046546.go,194,7,go,Go
46547,Go/046547.go,253,11,go,Go
46548,Go/046548.go,219,9,go,Go
46549,Go/046549.go,210,9,go,Go
46550,Go/046550.go,204,7,go,Go
46551,Go/046551.go,264,17,go,Go
46552,Go/046552.go,219,11,go,Go
46553,Go/046553.go,218,13,go,Go
46554,Go/046554.go,211,7,go,Go
46555,Go/046555.go,218,9,go,Go
46556,Go/046556.go,221,12,go,Go
46557,Go/046557.go,205,9,go,Go
46558,Go/046558.go,218,9,go,Go
46559,Go/046559.go,197,9,go,Go
46560,Go/046560.go,210,7,go,Go
46561,Go/046561.go,257,11,go,Go
46562,Go/046562.go,292,16,go,Go
46563,Go/046563.go,929,38,go,Go
46564,Go/046564.go,305,16,go,Go
46565,Go/046565.go,855,38,go,Go
46566,Go/046566.go,337,12,go,Go
46567,Go/046567.go,222,12,go,Go
46568,Go/046568.go,5619,226,go,Go
46569,Go/046569.go,1541,64,go,Go
46570,Go/046570.go,226,10,go,Go
46571,Go/046571.go,716,30,go,Go
46572,Go/046572.go,307,16,go,Go
46573,Go/046573.go,228,12,go,Go
46574,Go/046574.go,274,15,go,Go
46575,Go/046575.go,408,28,go,Go
46576,Go/046576.go,2775,128,go,Go
46577,Go/046577.go,3233,156,go,Go
46578,Go/046578.go,3403,141,go,Go
46579,Go/046579.go,4687,179,go,Go
46580,Go/046580.go,340,16,go,Go
46581,Go/046581.go,741,38,go,Go
46582,Go/046582.go,281,15,go,Go
46583,Go/046583.go,221,12,go,Go
46584,Go/046584.go,211,11,go,Go
46585,Go/046585.go,587,32,go,Go
46586,Go/046586.go,1280,55,go,Go
46587,Go/046587.go,879,54,go,Go
46588,Go/046588.go,1314,91,go,Go
46589,Markdown/046589.md,4812,68,md,Markdown
46590,Markdown/046590.md,604,15,md,Markdown
46591,Haskell/046591.hs,48,2,hs,Haskell
46592,YAML/046592.yaml,39,4,yaml,YAML
46593,JSON/046593.lock,461,12,lock,JSON
46594,Haskell/046594.hs,66,3,hs,Haskell
46595,Haskell/046595.hs,1186,30,hs,Haskell
46596,Haskell/046596.hs,1166,30,hs,Haskell
46597,Haskell/046597.hs,1216,30,hs,Haskell
46598,Haskell/046598.hs,1175,30,hs,Haskell
46599,Haskell/046599.hs,1176,30,hs,Haskell
46600,Haskell/046600.hs,1214,30,hs,Haskell
46601,Haskell/046601.hs,1176,30,hs,Haskell
46602,Haskell/046602.hs,95,6,hs,Haskell
46603,Haskell/046603.hs,2395,56,hs,Haskell
46604,Haskell/046604.hs,2317,70,hs,Haskell
46605,Haskell/046605.hs,3763,93,hs,Haskell
46606,Haskell/046606.hs,1919,54,hs,Haskell
46607,Haskell/046607.hs,1153,38,hs,Haskell
46608,Haskell/046608.hs,141,8,hs,Haskell
46609,Haskell/046609.hs,158,9,hs,Haskell
46610,Haskell/046610.hs,473,13,hs,Haskell
46611,Haskell/046611.hs,1479,35,hs,Haskell
46612,Haskell/046612.hs,165,7,hs,Haskell
46613,Haskell/046613.hs,757,23,hs,Haskell
46614,Haskell/046614.hs,1940,49,hs,Haskell
46615,Haskell/046615.hs,228,11,hs,Haskell
46616,Haskell/046616.hs,432,12,hs,Haskell
46617,Haskell/046617.hs,151,5,hs,Haskell
46618,Haskell/046618.hs,304,10,hs,Haskell
46619,Haskell/046619.hs,344,9,hs,Haskell
46620,Haskell/046620.hs,352,11,hs,Haskell
46621,Haskell/046621.hs,732,25,hs,Haskell
46622,Haskell/046622.hs,272,11,hs,Haskell
46623,Haskell/046623.hs,235,8,hs,Haskell
46624,Haskell/046624.hs,1590,47,hs,Haskell
46625,Haskell/046625.hs,155244,2,hs,Haskell
46626,Haskell/046626.hs,812,22,hs,Haskell
46627,Haskell/046627.hs,2871,74,hs,Haskell
46628,Haskell/046628.hs,702,19,hs,Haskell
46629,Haskell/046629.hs,924,23,hs,Haskell
46630,Haskell/046630.hs,641,17,hs,Haskell
46631,Haskell/046631.hs,723,22,hs,Haskell
46632,Haskell/046632.hs,1633,49,hs,Haskell
46633,Haskell/046633.hs,1012,29,hs,Haskell
46634,Haskell/046634.hs,1648,49,hs,Haskell
46635,Haskell/046635.hs,410,12,hs,Haskell
46636,Dockerfile/046636.Dockerfile,217,7,Dockerfile,Dockerfile
46637,Markdown/046637.md,1899,27,md,Markdown
46638,Markdown/046638.md,58492,435,md,Markdown
46639,Markdown/046639.md,13258,191,md,Markdown
46640,Markdown/046640.md,1272,22,md,Markdown
46641,Java/046641.java,2773,93,java,Java
46642,Java/046642.java,1833,52,java,Java
46643,Java/046643.java,2182,68,java,Java
46644,Java/046644.java,4112,140,java,Java
46645,Java/046645.java,4681,111,java,Java
46646,Java/046646.java,1636,53,java,Java
46647,Java/046647.java,2142,55,java,Java
46648,Java/046648.java,30936,611,java,Java
46649,Java/046649.java,3991,97,java,Java
46650,Java/046650.java,2341,72,java,Java
46651,Java/046651.java,4793,140,java,Java
46652,Java/046652.java,7802,208,java,Java
46653,Java/046653.java,6191,171,java,Java
46654,Java/046654.java,2602,72,java,Java
46655,Java/046655.java,2240,76,java,Java
46656,Java/046656.java,3099,92,java,Java
46657,Java/046657.java,3165,92,java,Java
46658,Java/046658.java,1956,62,java,Java
46659,Java/046659.java,5527,145,java,Java
46660,Java/046660.java,1820,54,java,Java
46661,Java/046661.java,826,30,java,Java
46662,Java/046662.java,744,29,java,Java
46663,Java/046663.java,1711,57,java,Java
46664,Java/046664.java,1216,47,java,Java
46665,Java/046665.java,2065,67,java,Java
46666,Java/046666.java,1574,55,java,Java
46667,Java/046667.java,1327,34,java,Java
46668,Java/046668.java,749,32,java,Java
46669,Java/046669.java,998,34,java,Java
46670,Java/046670.java,1147,37,java,Java
46671,Java/046671.java,1983,74,java,Java
46672,Java/046672.java,1219,40,java,Java
46673,Java/046673.java,1350,47,java,Java
46674,Java/046674.java,1734,64,java,Java
46675,Java/046675.java,7481,167,java,Java
46676,Java/046676.java,1722,67,java,Java
46677,Java/046677.java,1302,42,java,Java
46678,Java/046678.java,3322,129,java,Java
46679,Java/046679.java,3875,133,java,Java
46680,Java/046680.java,5142,183,java,Java
46681,Java/046681.java,5024,181,java,Java
46682,Java/046682.java,759,35,java,Java
46683,Java/046683.java,244,13,java,Java
46684,Java/046684.java,5884,222,java,Java
46685,Java/046685.java,7403,185,java,Java
46686,Java/046686.java,5830,173,java,Java
46687,Java/046687.java,2531,79,java,Java
46688,Java/046688.java,4062,143,java,Java
46689,Java/046689.java,2505,88,java,Java
46690,Java/046690.java,2129,86,java,Java
46691,Java/046691.java,3614,77,java,Java
46692,Java/046692.java,4297,137,java,Java
46693,Java/046693.java,4020,154,java,Java
46694,Java/046694.java,4340,104,java,Java
46695,Java/046695.java,11523,349,java,Java
46696,Java/046696.java,3489,104,java,Java
46697,Markdown/046697.md,1697,41,md,Markdown
46698,Markdown/046698.md,4274,65,md,Markdown
46699,Java/046699.java,3699,150,java,Java
46700,Java/046700.java,5648,200,java,Java
46701,Java/046701.java,1372,48,java,Java
46702,Java/046702.java,1937,60,java,Java
46703,Java/046703.java,334,13,java,Java
46704,Java/046704.java,1536,45,java,Java
46705,Java/046705.java,3983,138,java,Java
46706,Java/046706.java,5098,134,java,Java
46707,Java/046707.java,5002,128,java,Java
46708,Java/046708.java,4193,138,java,Java
46709,Markdown/046709.md,4900,128,md,Markdown
46710,Java/046710.java,3335,104,java,Java
46711,Java/046711.java,816,30,java,Java
46712,Java/046712.java,2907,105,java,Java
46713,Java/046713.java,5435,200,java,Java
46714,Java/046714.java,12459,420,java,Java
46715,Java/046715.java,1820,63,java,Java
46716,Java/046716.java,1624,51,java,Java
46717,Java/046717.java,1391,57,java,Java
46718,Java/046718.java,2742,93,java,Java
46719,Markdown/046719.md,1590,30,md,Markdown
46720,Java/046720.java,1031,33,java,Java
46721,Java/046721.java,11811,470,java,Java
46722,Java/046722.java,3219,115,java,Java
46723,Java/046723.java,7033,273,java,Java
46724,Java/046724.java,2473,87,java,Java
46725,Java/046725.java,3831,178,java,Java
46726,Java/046726.java,3306,129,java,Java
46727,Java/046727.java,4352,182,java,Java
46728,Markdown/046728.md,827,23,md,Markdown
46729,Java/046729.java,2868,82,java,Java
46730,Java/046730.java,1424,44,java,Java
46731,Java/046731.java,1368,44,java,Java
46732,Java/046732.java,1844,56,java,Java
46733,Java/046733.java,934,33,java,Java
46734,Java/046734.java,3148,106,java,Java
46735,Java/046735.java,2298,69,java,Java
46736,Java/046736.java,2349,69,java,Java
46737,Java/046737.java,4377,180,java,Java
46738,Java/046738.java,4144,153,java,Java
46739,Markdown/046739.md,914,31,md,Markdown
46740,Java/046740.java,1949,70,java,Java
46741,Java/046741.java,4450,173,java,Java
46742,Java/046742.java,2867,116,java,Java
46743,Java/046743.java,3186,142,java,Java
46744,Java/046744.java,2768,137,java,Java
46745,Java/046745.java,6266,255,java,Java
46746,Java/046746.java,10064,334,java,Java
46747,Java/046747.java,9676,309,java,Java
46748,Java/046748.java,7659,266,java,Java
46749,Java/046749.java,9632,319,java,Java
46750,Java/046750.java,2964,70,java,Java
46751,Java/046751.java,9545,267,java,Java
46752,Java/046752.java,4183,94,java,Java
46753,Java/046753.java,1507,44,java,Java
46754,Java/046754.java,936,35,java,Java
46755,Java/046755.java,6476,242,java,Java
46756,Java/046756.java,3077,113,java,Java
46757,Java/046757.java,1440,58,java,Java
46758,Java/046758.java,1253,46,java,Java
46759,Java/046759.java,2182,82,java,Java
46760,Java/046760.java,2817,112,java,Java
46761,Markdown/046761.md,1745,29,md,Markdown
46762,Java/046762.java,9832,340,java,Java
46763,Java/046763.java,2757,81,java,Java
46764,Java/046764.java,2809,93,java,Java
46765,Java/046765.java,3281,120,java,Java
46766,Java/046766.java,4559,144,java,Java
46767,Java/046767.java,1280,45,java,Java
46768,Java/046768.java,3643,106,java,Java
46769,Java/046769.java,2212,77,java,Java
46770,Java/046770.java,846,42,java,Java
46771,Java/046771.java,1390,59,java,Java
46772,Java/046772.java,2544,90,java,Java
46773,Java/046773.java,1929,78,java,Java
46774,Java/046774.java,503,17,java,Java
